,board_id,root_hash,solution_id,size,difficulty,missing_cells,puzzle_grid,solution_grid
652,S4_medium_0148346042048a1c,0148346042048a1c,2134342112434312,4,medium,8,"[[0, 1, 3, 0], [0, 4, 0, 1], [0, 0, 4, 0], [4, 3, 1, 0]]","[[2, 1, 3, 4], [3, 4, 2, 1], [1, 2, 4, 3], [4, 3, 1, 2]]"
653,S4_easy_0148346042048a1c,0148346042048a1c,2134342112434312,4,easy,6,"[[0, 1, 3, 0], [0, 4, 0, 1], [1, 0, 4, 0], [4, 3, 1, 2]]","[[2, 1, 3, 4], [3, 4, 2, 1], [1, 2, 4, 3], [4, 3, 1, 2]]"
654,S4_hard_abfccc55715e825d,abfccc55715e825d,3124423113422413,4,hard,11,"[[0, 1, 0, 0], [4, 0, 3, 0], [0, 3, 4, 0], [0, 0, 0, 0]]","[[3, 1, 2, 4], [4, 2, 3, 1], [1, 3, 4, 2], [2, 4, 1, 3]]"
655,S4_medium_abfccc55715e825d,abfccc55715e825d,3124423113422413,4,medium,8,"[[0, 1, 0, 0], [4, 2, 3, 1], [0, 3, 4, 2], [0, 0, 0, 0]]","[[3, 1, 2, 4], [4, 2, 3, 1], [1, 3, 4, 2], [2, 4, 1, 3]]"
656,S4_easy_abfccc55715e825d,abfccc55715e825d,3124423113422413,4,easy,6,"[[3, 1, 0, 0], [4, 2, 3, 1], [1, 3, 4, 2], [0, 0, 0, 0]]","[[3, 1, 2, 4], [4, 2, 3, 1], [1, 3, 4, 2], [2, 4, 1, 3]]"
657,S4_hard_3c17732a3f3e5cc3,3c17732a3f3e5cc3,1432321441232341,4,hard,11,"[[0, 0, 3, 0], [3, 0, 0, 4], [4, 1, 0, 0], [0, 0, 0, 0]]","[[1, 4, 3, 2], [3, 2, 1, 4], [4, 1, 2, 3], [2, 3, 4, 1]]"
658,S4_medium_3c17732a3f3e5cc3,3c17732a3f3e5cc3,1432321441232341,4,medium,8,"[[0, 4, 3, 0], [3, 0, 0, 4], [4, 1, 2, 3], [0, 0, 0, 0]]","[[1, 4, 3, 2], [3, 2, 1, 4], [4, 1, 2, 3], [2, 3, 4, 1]]"
659,S4_easy_3c17732a3f3e5cc3,3c17732a3f3e5cc3,1432321441232341,4,easy,6,"[[0, 4, 3, 2], [3, 0, 0, 4], [4, 1, 2, 3], [0, 0, 0, 1]]","[[1, 4, 3, 2], [3, 2, 1, 4], [4, 1, 2, 3], [2, 3, 4, 1]]"
660,S4_hard_ba266eeac8396c3f,ba266eeac8396c3f,3241142321344312,4,hard,11,"[[0, 0, 0, 0], [0, 4, 0, 3], [2, 0, 3, 0], [0, 0, 1, 0]]","[[3, 2, 4, 1], [1, 4, 2, 3], [2, 1, 3, 4], [4, 3, 1, 2]]"
661,S4_medium_ba266eeac8396c3f,ba266eeac8396c3f,3241142321344312,4,medium,8,"[[3, 2, 0, 0], [0, 4, 0, 3], [2, 0, 3, 0], [0, 3, 1, 0]]","[[3, 2, 4, 1], [1, 4, 2, 3], [2, 1, 3, 4], [4, 3, 1, 2]]"
662,S4_easy_ba266eeac8396c3f,ba266eeac8396c3f,3241142321344312,4,easy,6,"[[3, 2, 0, 1], [0, 4, 2, 3], [2, 0, 3, 0], [0, 3, 1, 0]]","[[3, 2, 4, 1], [1, 4, 2, 3], [2, 1, 3, 4], [4, 3, 1, 2]]"
663,S4_hard_090eb6f4391d3c4d,090eb6f4391d3c4d,4123321413422431,4,hard,11,"[[0, 0, 0, 0], [3, 2, 0, 0], [0, 3, 0, 2], [0, 0, 0, 1]]","[[4, 1, 2, 3], [3, 2, 1, 4], [1, 3, 4, 2], [2, 4, 3, 1]]"
664,S4_medium_090eb6f4391d3c4d,090eb6f4391d3c4d,4123321413422431,4,medium,8,"[[4, 0, 0, 0], [3, 2, 1, 0], [0, 3, 0, 2], [2, 0, 0, 1]]","[[4, 1, 2, 3], [3, 2, 1, 4], [1, 3, 4, 2], [2, 4, 3, 1]]"
665,S4_easy_090eb6f4391d3c4d,090eb6f4391d3c4d,4123321413422431,4,easy,6,"[[4, 0, 2, 0], [3, 2, 1, 0], [1, 3, 0, 2], [2, 0, 0, 1]]","[[4, 1, 2, 3], [3, 2, 1, 4], [1, 3, 4, 2], [2, 4, 3, 1]]"
666,S4_hard_eeb50b63e2d79b92,eeb50b63e2d79b92,3412214343211234,4,hard,11,"[[3, 4, 0, 0], [0, 0, 0, 0], [0, 0, 0, 1], [0, 2, 0, 4]]","[[3, 4, 1, 2], [2, 1, 4, 3], [4, 3, 2, 1], [1, 2, 3, 4]]"
667,S4_medium_eeb50b63e2d79b92,eeb50b63e2d79b92,3412214343211234,4,medium,8,"[[3, 4, 0, 0], [0, 0, 0, 3], [0, 3, 0, 1], [1, 2, 0, 4]]","[[3, 4, 1, 2], [2, 1, 4, 3], [4, 3, 2, 1], [1, 2, 3, 4]]"
668,S4_easy_eeb50b63e2d79b92,eeb50b63e2d79b92,3412214343211234,4,easy,6,"[[3, 4, 0, 0], [0, 0, 4, 3], [0, 3, 2, 1], [1, 2, 0, 4]]","[[3, 4, 1, 2], [2, 1, 4, 3], [4, 3, 2, 1], [1, 2, 3, 4]]"
669,S4_hard_0f1424a9d0b8318a,0f1424a9d0b8318a,2431312443121243,4,hard,11,"[[0, 4, 0, 0], [0, 0, 2, 0], [0, 0, 0, 2], [1, 2, 0, 0]]","[[2, 4, 3, 1], [3, 1, 2, 4], [4, 3, 1, 2], [1, 2, 4, 3]]"
670,S4_medium_0f1424a9d0b8318a,0f1424a9d0b8318a,2431312443121243,4,medium,8,"[[0, 4, 0, 0], [3, 0, 2, 0], [0, 3, 0, 2], [1, 2, 4, 0]]","[[2, 4, 3, 1], [3, 1, 2, 4], [4, 3, 1, 2], [1, 2, 4, 3]]"
671,S4_easy_0f1424a9d0b8318a,0f1424a9d0b8318a,2431312443121243,4,easy,6,"[[2, 4, 0, 0], [3, 0, 2, 0], [0, 3, 0, 2], [1, 2, 4, 3]]","[[2, 4, 3, 1], [3, 1, 2, 4], [4, 3, 1, 2], [1, 2, 4, 3]]"
672,S4_hard_996735219de2ee7c,996735219de2ee7c,2431134232144123,4,hard,11,"[[0, 4, 0, 0], [1, 3, 0, 0], [0, 0, 0, 4], [0, 1, 0, 0]]","[[2, 4, 3, 1], [1, 3, 4, 2], [3, 2, 1, 4], [4, 1, 2, 3]]"
673,S4_medium_996735219de2ee7c,996735219de2ee7c,2431134232144123,4,medium,8,"[[0, 4, 0, 0], [1, 3, 0, 0], [3, 0, 1, 4], [4, 1, 0, 0]]","[[2, 4, 3, 1], [1, 3, 4, 2], [3, 2, 1, 4], [4, 1, 2, 3]]"
674,S4_easy_996735219de2ee7c,996735219de2ee7c,2431134232144123,4,easy,6,"[[2, 4, 0, 0], [1, 3, 0, 0], [3, 0, 1, 4], [4, 1, 0, 3]]","[[2, 4, 3, 1], [1, 3, 4, 2], [3, 2, 1, 4], [4, 1, 2, 3]]"
675,S4_hard_db061c2c9dc1ce61,db061c2c9dc1ce61,3241413213242413,4,hard,11,"[[0, 2, 4, 1], [0, 0, 0, 0], [1, 3, 0, 0], [0, 0, 0, 0]]","[[3, 2, 4, 1], [4, 1, 3, 2], [1, 3, 2, 4], [2, 4, 1, 3]]"
676,S4_medium_db061c2c9dc1ce61,db061c2c9dc1ce61,3241413213242413,4,medium,8,"[[0, 2, 4, 1], [0, 0, 3, 0], [1, 3, 0, 0], [2, 0, 1, 0]]","[[3, 2, 4, 1], [4, 1, 3, 2], [1, 3, 2, 4], [2, 4, 1, 3]]"
677,S4_easy_db061c2c9dc1ce61,db061c2c9dc1ce61,3241413213242413,4,easy,6,"[[0, 2, 4, 1], [4, 0, 3, 0], [1, 3, 0, 4], [2, 0, 1, 0]]","[[3, 2, 4, 1], [4, 1, 3, 2], [1, 3, 2, 4], [2, 4, 1, 3]]"
678,S4_hard_d69274147464583d,d69274147464583d,1324241341323241,4,hard,11,"[[0, 3, 2, 0], [0, 0, 1, 0], [0, 0, 0, 2], [0, 0, 4, 0]]","[[1, 3, 2, 4], [2, 4, 1, 3], [4, 1, 3, 2], [3, 2, 4, 1]]"
679,S4_medium_d69274147464583d,d69274147464583d,1324241341323241,4,medium,8,"[[1, 3, 2, 0], [0, 0, 1, 3], [0, 0, 0, 2], [0, 0, 4, 1]]","[[1, 3, 2, 4], [2, 4, 1, 3], [4, 1, 3, 2], [3, 2, 4, 1]]"
680,S4_easy_d69274147464583d,d69274147464583d,1324241341323241,4,easy,6,"[[1, 3, 2, 4], [0, 0, 1, 3], [0, 0, 0, 2], [0, 2, 4, 1]]","[[1, 3, 2, 4], [2, 4, 1, 3], [4, 1, 3, 2], [3, 2, 4, 1]]"
681,S4_hard_2f3395da2cb59133,2f3395da2cb59133,3142423124131324,4,hard,11,"[[3, 0, 0, 2], [0, 0, 0, 0], [0, 4, 1, 3], [0, 0, 0, 0]]","[[3, 1, 4, 2], [4, 2, 3, 1], [2, 4, 1, 3], [1, 3, 2, 4]]"
682,S4_medium_2f3395da2cb59133,2f3395da2cb59133,3142423124131324,4,medium,8,"[[3, 1, 0, 2], [0, 0, 0, 1], [0, 4, 1, 3], [0, 0, 2, 0]]","[[3, 1, 4, 2], [4, 2, 3, 1], [2, 4, 1, 3], [1, 3, 2, 4]]"
683,S4_easy_2f3395da2cb59133,2f3395da2cb59133,3142423124131324,4,easy,6,"[[3, 1, 0, 2], [4, 2, 0, 1], [0, 4, 1, 3], [0, 0, 2, 0]]","[[3, 1, 4, 2], [4, 2, 3, 1], [2, 4, 1, 3], [1, 3, 2, 4]]"
684,S4_hard_3bffe69a7a185d11,3bffe69a7a185d11,2341142341323214,4,hard,11,"[[2, 3, 0, 0], [0, 0, 0, 3], [0, 1, 0, 0], [0, 0, 0, 4]]","[[2, 3, 4, 1], [1, 4, 2, 3], [4, 1, 3, 2], [3, 2, 1, 4]]"
685,S4_medium_3bffe69a7a185d11,3bffe69a7a185d11,2341142341323214,4,medium,8,"[[2, 3, 4, 0], [0, 0, 0, 3], [0, 1, 0, 0], [0, 2, 1, 4]]","[[2, 3, 4, 1], [1, 4, 2, 3], [4, 1, 3, 2], [3, 2, 1, 4]]"
686,S4_easy_3bffe69a7a185d11,3bffe69a7a185d11,2341142341323214,4,easy,6,"[[2, 3, 4, 0], [0, 4, 2, 3], [0, 1, 0, 0], [0, 2, 1, 4]]","[[2, 3, 4, 1], [1, 4, 2, 3], [4, 1, 3, 2], [3, 2, 1, 4]]"
687,S4_hard_c7772a812a11209e,c7772a812a11209e,4312214334211234,4,hard,11,"[[0, 0, 0, 2], [0, 1, 0, 0], [0, 4, 0, 0], [0, 2, 3, 0]]","[[4, 3, 1, 2], [2, 1, 4, 3], [3, 4, 2, 1], [1, 2, 3, 4]]"
688,S4_medium_c7772a812a11209e,c7772a812a11209e,4312214334211234,4,medium,8,"[[0, 0, 0, 2], [0, 1, 0, 0], [3, 4, 0, 0], [1, 2, 3, 4]]","[[4, 3, 1, 2], [2, 1, 4, 3], [3, 4, 2, 1], [1, 2, 3, 4]]"
689,S4_easy_c7772a812a11209e,c7772a812a11209e,4312214334211234,4,easy,6,"[[0, 3, 0, 2], [2, 1, 0, 0], [3, 4, 0, 0], [1, 2, 3, 4]]","[[4, 3, 1, 2], [2, 1, 4, 3], [3, 4, 2, 1], [1, 2, 3, 4]]"
690,S4_hard_cb04b92c1b62624a,cb04b92c1b62624a,3421124321344312,4,hard,11,"[[0, 0, 0, 0], [1, 2, 4, 0], [0, 0, 0, 0], [4, 0, 1, 0]]","[[3, 4, 2, 1], [1, 2, 4, 3], [2, 1, 3, 4], [4, 3, 1, 2]]"
691,S4_medium_cb04b92c1b62624a,cb04b92c1b62624a,3421124321344312,4,medium,8,"[[0, 0, 0, 0], [1, 2, 4, 3], [2, 0, 3, 0], [4, 0, 1, 0]]","[[3, 4, 2, 1], [1, 2, 4, 3], [2, 1, 3, 4], [4, 3, 1, 2]]"
692,S4_easy_cb04b92c1b62624a,cb04b92c1b62624a,3421124321344312,4,easy,6,"[[0, 4, 0, 0], [1, 2, 4, 3], [2, 0, 3, 4], [4, 0, 1, 0]]","[[3, 4, 2, 1], [1, 2, 4, 3], [2, 1, 3, 4], [4, 3, 1, 2]]"
693,S4_hard_ad8d4880dad9e524,ad8d4880dad9e524,4231134224133124,4,hard,11,"[[0, 0, 3, 1], [0, 3, 0, 0], [2, 0, 0, 0], [0, 0, 0, 4]]","[[4, 2, 3, 1], [1, 3, 4, 2], [2, 4, 1, 3], [3, 1, 2, 4]]"
694,S4_medium_ad8d4880dad9e524,ad8d4880dad9e524,4231134224133124,4,medium,8,"[[0, 0, 3, 1], [1, 3, 0, 0], [2, 0, 0, 3], [0, 0, 2, 4]]","[[4, 2, 3, 1], [1, 3, 4, 2], [2, 4, 1, 3], [3, 1, 2, 4]]"
695,S4_easy_ad8d4880dad9e524,ad8d4880dad9e524,4231134224133124,4,easy,6,"[[0, 2, 3, 1], [1, 3, 0, 0], [2, 4, 0, 3], [0, 0, 2, 4]]","[[4, 2, 3, 1], [1, 3, 4, 2], [2, 4, 1, 3], [3, 1, 2, 4]]"
696,S4_hard_26c491f1a092b6e7,26c491f1a092b6e7,4321123421433412,4,hard,11,"[[0, 3, 0, 0], [0, 0, 0, 4], [2, 0, 4, 0], [0, 0, 1, 0]]","[[4, 3, 2, 1], [1, 2, 3, 4], [2, 1, 4, 3], [3, 4, 1, 2]]"
697,S4_medium_26c491f1a092b6e7,26c491f1a092b6e7,4321123421433412,4,medium,8,"[[0, 3, 2, 0], [1, 0, 0, 4], [2, 0, 4, 0], [0, 0, 1, 2]]","[[4, 3, 2, 1], [1, 2, 3, 4], [2, 1, 4, 3], [3, 4, 1, 2]]"
698,S4_easy_26c491f1a092b6e7,26c491f1a092b6e7,4321123421433412,4,easy,6,"[[0, 3, 2, 0], [1, 0, 3, 4], [2, 0, 4, 3], [0, 0, 1, 2]]","[[4, 3, 2, 1], [1, 2, 3, 4], [2, 1, 4, 3], [3, 4, 1, 2]]"
699,S4_hard_982821e60347adb6,982821e60347adb6,3124243112434312,4,hard,11,"[[0, 1, 0, 0], [0, 0, 3, 0], [0, 0, 0, 0], [4, 3, 1, 0]]","[[3, 1, 2, 4], [2, 4, 3, 1], [1, 2, 4, 3], [4, 3, 1, 2]]"
700,S4_medium_982821e60347adb6,982821e60347adb6,3124243112434312,4,medium,8,"[[3, 1, 0, 0], [0, 0, 3, 0], [0, 2, 0, 3], [4, 3, 1, 0]]","[[3, 1, 2, 4], [2, 4, 3, 1], [1, 2, 4, 3], [4, 3, 1, 2]]"
701,S4_easy_982821e60347adb6,982821e60347adb6,3124243112434312,4,easy,6,"[[3, 1, 0, 4], [0, 4, 3, 0], [0, 2, 0, 3], [4, 3, 1, 0]]","[[3, 1, 2, 4], [2, 4, 3, 1], [1, 2, 4, 3], [4, 3, 1, 2]]"
702,S4_hard_64eedc5a937b040e,64eedc5a937b040e,1423321441322341,4,hard,11,"[[0, 0, 2, 0], [0, 2, 0, 0], [0, 1, 0, 0], [0, 3, 4, 0]]","[[1, 4, 2, 3], [3, 2, 1, 4], [4, 1, 3, 2], [2, 3, 4, 1]]"
703,S4_medium_64eedc5a937b040e,64eedc5a937b040e,1423321441322341,4,medium,8,"[[0, 0, 2, 0], [0, 2, 0, 4], [0, 1, 0, 2], [2, 3, 4, 0]]","[[1, 4, 2, 3], [3, 2, 1, 4], [4, 1, 3, 2], [2, 3, 4, 1]]"
704,S4_easy_64eedc5a937b040e,64eedc5a937b040e,1423321441322341,4,easy,6,"[[0, 0, 2, 0], [0, 2, 1, 4], [0, 1, 3, 2], [2, 3, 4, 0]]","[[1, 4, 2, 3], [3, 2, 1, 4], [4, 1, 3, 2], [2, 3, 4, 1]]"
705,S4_hard_d06c106ca369234d,d06c106ca369234d,1234341223414123,4,hard,11,"[[1, 0, 0, 0], [0, 0, 0, 2], [2, 3, 0, 1], [0, 0, 0, 0]]","[[1, 2, 3, 4], [3, 4, 1, 2], [2, 3, 4, 1], [4, 1, 2, 3]]"
706,S4_medium_d06c106ca369234d,d06c106ca369234d,1234341223414123,4,medium,8,"[[1, 0, 0, 0], [0, 0, 1, 2], [2, 3, 0, 1], [4, 1, 0, 0]]","[[1, 2, 3, 4], [3, 4, 1, 2], [2, 3, 4, 1], [4, 1, 2, 3]]"
707,S4_easy_d06c106ca369234d,d06c106ca369234d,1234341223414123,4,easy,6,"[[1, 0, 0, 4], [0, 0, 1, 2], [2, 3, 0, 1], [4, 1, 0, 3]]","[[1, 2, 3, 4], [3, 4, 1, 2], [2, 3, 4, 1], [4, 1, 2, 3]]"
708,S4_hard_1d7cec15b954523f,1d7cec15b954523f,4213314213242431,4,hard,11,"[[4, 0, 0, 3], [0, 1, 4, 0], [0, 0, 0, 0], [2, 0, 0, 0]]","[[4, 2, 1, 3], [3, 1, 4, 2], [1, 3, 2, 4], [2, 4, 3, 1]]"
709,S4_medium_1d7cec15b954523f,1d7cec15b954523f,4213314213242431,4,medium,8,"[[4, 0, 0, 3], [0, 1, 4, 0], [0, 3, 0, 4], [2, 0, 3, 0]]","[[4, 2, 1, 3], [3, 1, 4, 2], [1, 3, 2, 4], [2, 4, 3, 1]]"
710,S4_easy_1d7cec15b954523f,1d7cec15b954523f,4213314213242431,4,easy,6,"[[4, 0, 0, 3], [0, 1, 4, 2], [0, 3, 0, 4], [2, 0, 3, 1]]","[[4, 2, 1, 3], [3, 1, 4, 2], [1, 3, 2, 4], [2, 4, 3, 1]]"
711,S4_hard_3defefbeb5507ce0,3defefbeb5507ce0,1342241342313124,4,hard,11,"[[1, 0, 4, 0], [2, 4, 0, 0], [0, 0, 0, 1], [0, 0, 0, 0]]","[[1, 3, 4, 2], [2, 4, 1, 3], [4, 2, 3, 1], [3, 1, 2, 4]]"
712,S4_medium_3defefbeb5507ce0,3defefbeb5507ce0,1342241342313124,4,medium,8,"[[1, 0, 4, 0], [2, 4, 0, 3], [0, 2, 0, 1], [0, 0, 0, 4]]","[[1, 3, 4, 2], [2, 4, 1, 3], [4, 2, 3, 1], [3, 1, 2, 4]]"
713,S4_easy_3defefbeb5507ce0,3defefbeb5507ce0,1342241342313124,4,easy,6,"[[1, 0, 4, 0], [2, 4, 1, 3], [0, 2, 3, 1], [0, 0, 0, 4]]","[[1, 3, 4, 2], [2, 4, 1, 3], [4, 2, 3, 1], [3, 1, 2, 4]]"
714,S4_hard_33d4a3ab246d2b4b,33d4a3ab246d2b4b,4321123431422413,4,hard,11,"[[0, 0, 0, 0], [1, 0, 3, 4], [0, 1, 0, 2], [0, 0, 0, 0]]","[[4, 3, 2, 1], [1, 2, 3, 4], [3, 1, 4, 2], [2, 4, 1, 3]]"
715,S4_medium_33d4a3ab246d2b4b,33d4a3ab246d2b4b,4321123431422413,4,medium,8,"[[4, 0, 0, 0], [1, 0, 3, 4], [0, 1, 4, 2], [0, 0, 0, 3]]","[[4, 3, 2, 1], [1, 2, 3, 4], [3, 1, 4, 2], [2, 4, 1, 3]]"
716,S4_easy_33d4a3ab246d2b4b,33d4a3ab246d2b4b,4321123431422413,4,easy,6,"[[4, 0, 0, 1], [1, 0, 3, 4], [0, 1, 4, 2], [2, 0, 0, 3]]","[[4, 3, 2, 1], [1, 2, 3, 4], [3, 1, 4, 2], [2, 4, 1, 3]]"
717,S4_hard_028caaf2f79e8113,028caaf2f79e8113,1423231441323241,4,hard,11,"[[1, 0, 0, 3], [0, 3, 0, 0], [4, 0, 0, 0], [0, 0, 0, 1]]","[[1, 4, 2, 3], [2, 3, 1, 4], [4, 1, 3, 2], [3, 2, 4, 1]]"
718,S4_medium_028caaf2f79e8113,028caaf2f79e8113,1423231441323241,4,medium,8,"[[1, 4, 0, 3], [2, 3, 0, 0], [4, 0, 0, 0], [0, 0, 4, 1]]","[[1, 4, 2, 3], [2, 3, 1, 4], [4, 1, 3, 2], [3, 2, 4, 1]]"
719,S4_easy_028caaf2f79e8113,028caaf2f79e8113,1423231441323241,4,easy,6,"[[1, 4, 0, 3], [2, 3, 0, 0], [4, 0, 0, 0], [3, 2, 4, 1]]","[[1, 4, 2, 3], [2, 3, 1, 4], [4, 1, 3, 2], [3, 2, 4, 1]]"
720,S4_hard_ccd6489547925052,ccd6489547925052,1234432124133142,4,hard,11,"[[1, 0, 3, 0], [0, 0, 0, 0], [2, 0, 0, 0], [3, 0, 4, 0]]","[[1, 2, 3, 4], [4, 3, 2, 1], [2, 4, 1, 3], [3, 1, 4, 2]]"
721,S4_medium_ccd6489547925052,ccd6489547925052,1234432124133142,4,medium,8,"[[1, 0, 3, 0], [4, 3, 0, 1], [2, 0, 0, 0], [3, 0, 4, 0]]","[[1, 2, 3, 4], [4, 3, 2, 1], [2, 4, 1, 3], [3, 1, 4, 2]]"
722,S4_easy_ccd6489547925052,ccd6489547925052,1234432124133142,4,easy,6,"[[1, 2, 3, 0], [4, 3, 2, 1], [2, 0, 0, 0], [3, 0, 4, 0]]","[[1, 2, 3, 4], [4, 3, 2, 1], [2, 4, 1, 3], [3, 1, 4, 2]]"
723,S4_hard_5d294285c3df8a42,5d294285c3df8a42,2413132441323241,4,hard,11,"[[0, 0, 1, 3], [1, 0, 0, 0], [0, 0, 0, 2], [0, 0, 4, 0]]","[[2, 4, 1, 3], [1, 3, 2, 4], [4, 1, 3, 2], [3, 2, 4, 1]]"
724,S4_medium_5d294285c3df8a42,5d294285c3df8a42,2413132441323241,4,medium,8,"[[0, 4, 1, 3], [1, 3, 0, 0], [0, 0, 3, 2], [0, 0, 4, 0]]","[[2, 4, 1, 3], [1, 3, 2, 4], [4, 1, 3, 2], [3, 2, 4, 1]]"
725,S4_easy_5d294285c3df8a42,5d294285c3df8a42,2413132441323241,4,easy,6,"[[2, 4, 1, 3], [1, 3, 2, 0], [0, 0, 3, 2], [0, 0, 4, 0]]","[[2, 4, 1, 3], [1, 3, 2, 4], [4, 1, 3, 2], [3, 2, 4, 1]]"
726,S4_hard_b5354bbe71099bdf,b5354bbe71099bdf,1423324143122134,4,hard,11,"[[1, 0, 0, 0], [3, 0, 4, 0], [0, 0, 1, 0], [2, 0, 0, 0]]","[[1, 4, 2, 3], [3, 2, 4, 1], [4, 3, 1, 2], [2, 1, 3, 4]]"
727,S4_medium_b5354bbe71099bdf,b5354bbe71099bdf,1423324143122134,4,medium,8,"[[1, 4, 2, 0], [3, 0, 4, 0], [0, 0, 1, 0], [2, 0, 0, 4]]","[[1, 4, 2, 3], [3, 2, 4, 1], [4, 3, 1, 2], [2, 1, 3, 4]]"
728,S4_easy_b5354bbe71099bdf,b5354bbe71099bdf,1423324143122134,4,easy,6,"[[1, 4, 2, 0], [3, 2, 4, 1], [0, 0, 1, 0], [2, 0, 0, 4]]","[[1, 4, 2, 3], [3, 2, 4, 1], [4, 3, 1, 2], [2, 1, 3, 4]]"
729,S4_hard_533b3aeac3d08f84,533b3aeac3d08f84,3124421323411432,4,hard,11,"[[0, 0, 2, 0], [4, 0, 0, 0], [2, 0, 0, 0], [0, 0, 3, 2]]","[[3, 1, 2, 4], [4, 2, 1, 3], [2, 3, 4, 1], [1, 4, 3, 2]]"
730,S4_medium_533b3aeac3d08f84,533b3aeac3d08f84,3124421323411432,4,medium,8,"[[0, 0, 2, 0], [4, 0, 1, 0], [2, 0, 0, 1], [0, 4, 3, 2]]","[[3, 1, 2, 4], [4, 2, 1, 3], [2, 3, 4, 1], [1, 4, 3, 2]]"
731,S4_easy_533b3aeac3d08f84,533b3aeac3d08f84,3124421323411432,4,easy,6,"[[0, 1, 2, 0], [4, 0, 1, 3], [2, 0, 0, 1], [0, 4, 3, 2]]","[[3, 1, 2, 4], [4, 2, 1, 3], [2, 3, 4, 1], [1, 4, 3, 2]]"
732,S4_hard_f5c2b10d6d182031,f5c2b10d6d182031,2314142332414132,4,hard,11,"[[0, 0, 0, 4], [0, 0, 2, 0], [3, 0, 0, 0], [4, 0, 0, 2]]","[[2, 3, 1, 4], [1, 4, 2, 3], [3, 2, 4, 1], [4, 1, 3, 2]]"
733,S4_medium_f5c2b10d6d182031,f5c2b10d6d182031,2314142332414132,4,medium,8,"[[0, 0, 1, 4], [0, 4, 2, 0], [3, 0, 0, 0], [4, 0, 3, 2]]","[[2, 3, 1, 4], [1, 4, 2, 3], [3, 2, 4, 1], [4, 1, 3, 2]]"
734,S4_easy_f5c2b10d6d182031,f5c2b10d6d182031,2314142332414132,4,easy,6,"[[0, 0, 1, 4], [1, 4, 2, 0], [3, 0, 0, 0], [4, 1, 3, 2]]","[[2, 3, 1, 4], [1, 4, 2, 3], [3, 2, 4, 1], [4, 1, 3, 2]]"
735,S4_hard_43d13d8c3ee7248a,43d13d8c3ee7248a,4231314224131324,4,hard,11,"[[4, 0, 0, 0], [0, 1, 4, 0], [0, 0, 1, 0], [0, 3, 0, 0]]","[[4, 2, 3, 1], [3, 1, 4, 2], [2, 4, 1, 3], [1, 3, 2, 4]]"
736,S4_medium_43d13d8c3ee7248a,43d13d8c3ee7248a,4231314224131324,4,medium,8,"[[4, 2, 0, 1], [3, 1, 4, 0], [0, 0, 1, 0], [0, 3, 0, 0]]","[[4, 2, 3, 1], [3, 1, 4, 2], [2, 4, 1, 3], [1, 3, 2, 4]]"
737,S4_easy_43d13d8c3ee7248a,43d13d8c3ee7248a,4231314224131324,4,easy,6,"[[4, 2, 0, 1], [3, 1, 4, 0], [0, 0, 1, 3], [0, 3, 2, 0]]","[[4, 2, 3, 1], [3, 1, 4, 2], [2, 4, 1, 3], [1, 3, 2, 4]]"
738,S4_hard_73d001a9944e87eb,73d001a9944e87eb,4312213414233241,4,hard,11,"[[0, 3, 0, 2], [0, 0, 3, 0], [0, 0, 0, 0], [0, 0, 4, 1]]","[[4, 3, 1, 2], [2, 1, 3, 4], [1, 4, 2, 3], [3, 2, 4, 1]]"
739,S4_medium_73d001a9944e87eb,73d001a9944e87eb,4312213414233241,4,medium,8,"[[0, 3, 0, 2], [0, 0, 3, 0], [1, 0, 2, 3], [0, 0, 4, 1]]","[[4, 3, 1, 2], [2, 1, 3, 4], [1, 4, 2, 3], [3, 2, 4, 1]]"
740,S4_easy_73d001a9944e87eb,73d001a9944e87eb,4312213414233241,4,easy,6,"[[0, 3, 0, 2], [0, 1, 3, 0], [1, 0, 2, 3], [0, 2, 4, 1]]","[[4, 3, 1, 2], [2, 1, 3, 4], [1, 4, 2, 3], [3, 2, 4, 1]]"
741,S4_hard_8b695bf82cde5cf2,8b695bf82cde5cf2,2341412334121234,4,hard,11,"[[0, 0, 4, 0], [4, 0, 0, 3], [0, 0, 1, 2], [0, 0, 0, 0]]","[[2, 3, 4, 1], [4, 1, 2, 3], [3, 4, 1, 2], [1, 2, 3, 4]]"
742,S4_medium_8b695bf82cde5cf2,8b695bf82cde5cf2,2341412334121234,4,medium,8,"[[0, 0, 4, 0], [4, 0, 2, 3], [0, 4, 1, 2], [0, 2, 0, 0]]","[[2, 3, 4, 1], [4, 1, 2, 3], [3, 4, 1, 2], [1, 2, 3, 4]]"
743,S4_easy_8b695bf82cde5cf2,8b695bf82cde5cf2,2341412334121234,4,easy,6,"[[0, 3, 4, 1], [4, 0, 2, 3], [0, 4, 1, 2], [0, 2, 0, 0]]","[[2, 3, 4, 1], [4, 1, 2, 3], [3, 4, 1, 2], [1, 2, 3, 4]]"
744,S4_hard_d81b53b2e266097a,d81b53b2e266097a,3214142323414132,4,hard,11,"[[0, 2, 0, 4], [0, 0, 0, 0], [0, 0, 0, 0], [4, 1, 3, 0]]","[[3, 2, 1, 4], [1, 4, 2, 3], [2, 3, 4, 1], [4, 1, 3, 2]]"
